"Time", "Load (N)", "Position (mm)", "Strain(Axial) (in)", "Strain(Transverse) (in)", "Auxiliary ()", "Control Out (V)", "Stress (MPa)"
0.9300000667572021, 1.3410767, 0.023778224, NaN, NaN, NaN, -0.2349997, "- N/A -   "
0.940000057220459, 1.3754634, 0.024443042, NaN, NaN, NaN, -0.22157115, "- N/A -   "
0.9500000476837158, 1.3754634, 0.025063535, NaN, NaN, NaN, -0.21668804, "- N/A -   "
0.9600000381469727, 1.3410767, 0.025418105, NaN, NaN, NaN, -0.21546726, "- N/A -   "
0.9700000286102295, 1.4098499, 0.02561755, NaN, NaN, NaN, -0.21668804, "- N/A -   "
0.9800000190734863, 1.4098499, 0.025639707, NaN, NaN, NaN, -0.22035037, "- N/A -   "
0.9900000095367432, 1.5473962, 0.025639707, NaN, NaN, NaN, -0.22523348, "- N/A -   "
1.0, 1.9600352, 0.025994277, NaN, NaN, NaN, -0.22523348, "- N/A -   "
1.0099999904632568, 1.6849426, 0.026636932, NaN, NaN, NaN, -0.21668804, "- N/A -   "
1.0199999809265137, 1.4442364, 0.027213104, NaN, NaN, NaN, -0.21180493, "- N/A -   "
1.0299999713897705, 1.4786232, 0.027611993, NaN, NaN, NaN, -0.21180493, "- N/A -   "
1.040000081062317, 1.4786232, 0.02790008, NaN, NaN, NaN, -0.21180493, "- N/A -   "
1.0499999523162842, 1.5130097, 0.028143847, NaN, NaN, NaN, -0.21180493, "- N/A -   "
1.059999942779541, 1.5130097, 0.02836545, NaN, NaN, NaN, -0.21546726, "- N/A -   "
1.0699999332427979, 1.5473962, 0.028609216, NaN, NaN, NaN, -0.21546726, "- N/A -   "
1.0799999237060547, 1.5473962, 0.028897302, NaN, NaN, NaN, -0.21546726, "- N/A -   "
1.0899999141693115, 1.5817828, 0.029318353, NaN, NaN, NaN, -0.21546726, "- N/A -   "
1.1000001430511475, 1.650556, 0.029894525, NaN, NaN, NaN, -0.21058415, "- N/A -   "
1.1100001335144043, 1.6849426, 0.030537182, NaN, NaN, NaN, -0.2020387, "- N/A -   "
1.1200001239776611, 1.6849426, 0.031113354, NaN, NaN, NaN, -0.19837637, "- N/A -   "
1.130000114440918, 1.650556, 0.031512246, NaN, NaN, NaN, -0.19837637, "- N/A -   "
1.1400001049041748, 1.6849426, 0.03171169, NaN, NaN, NaN, -0.19837637, "- N/A -   "
1.1500000953674316, 1.7193291, 0.031778168, NaN, NaN, NaN, -0.19959715, "- N/A -   "
1.1600000858306885, 1.6849426, 0.031778168, NaN, NaN, NaN, -0.20448026, "- N/A -   "
1.1700000762939453, 1.7193291, 0.031778168, NaN, NaN, NaN, -0.2081426, "- N/A -   "
1.1800000667572021, 1.7193291, 0.031778168, NaN, NaN, NaN, -0.2130257, "- N/A -   "
1.190000057220459, 1.7193291, 0.031778168, NaN, NaN, NaN, -0.21790881, "- N/A -   "
